Mod:Item:MetaData, Localized Name
ExtraPlanets:palladiumHoe, Palladium Hoe
ExtraPlanets:palladiumShovel, Palladium Shovel
ExtraPlanets:palladiumSword, Palladium Sword
ExtraPlanets:redGemPickaxe, Red Gem Pickaxe
ExtraPlanets:redGemAxe, Red Gem Axe
ExtraPlanets:redGemHoe, Red Gem Hoe
ExtraPlanets:redGemShovel, Red Gem Shovel
ExtraPlanets:redGemSword, Red Gem Sword
ExtraPlanets:magnesiumPickaxe, Magnesium Pickaxe
ExtraPlanets:magnesiumAxe, Magnesium Axe
ExtraPlanets:magnesiumHoe, Magnesium Hoe
ExtraPlanets:magnesiumShovel, Magnesium Shovel
ExtraPlanets:magnesiumSword, Magnesium Sword
ExtraPlanets:crystalPickaxe, Crystal Pickaxe
ExtraPlanets:crystalAxe, Crystal Axe
ExtraPlanets:crystalHoe, Crystal Hoe
ExtraPlanets:crystalShovel, Crystal Shovel
ExtraPlanets:crystalSword, Crystal Sword
ExtraPlanets:whiteGemPickaxe, White Gem Pickaxe
ExtraPlanets:whiteGemAxe, White Gem Axe
ExtraPlanets:whiteGemHoe, White Gem Hoe
ExtraPlanets:whiteGemShovel, White Gem Shovel
ExtraPlanets:whiteGemSword, White Gem Sword
ExtraPlanets:blueGemPickaxe, Blue Gem Pickaxe
ExtraPlanets:blueGemAxe, Blue Gem Axe
ExtraPlanets:blueGemHoe, Blue Gem Hoe
ExtraPlanets:blueGemShovel, Blue Gem Shovel
ExtraPlanets:blueGemSword, Blue Gem Sword
ExtraPlanets:zincPickaxe, Zinc Pickaxe
ExtraPlanets:zincAxe, Zinc Axe
ExtraPlanets:zincHoe, Zinc Hoe
ExtraPlanets:zincShovel, Zinc Shovel
ExtraPlanets:zincSword, Zinc Sword
ExtraPlanets:tungstenPickaxe, Tungsten Pickaxe
ExtraPlanets:tungstenAxe, Tungsten Axe
ExtraPlanets:tungstenHoe, Tungsten Hoe
ExtraPlanets:tungstenShovel, Tungsten Shovel
ExtraPlanets:tungstenSword, Tungsten Sword
ExtraPlanets:blueDiamondPickaxe, Blue Diamond Pickaxe
ExtraPlanets:blueDiamondAxe, Blue Diamond Axe
ExtraPlanets:blueDiamondHoe, Blue Diamond Hoe
ExtraPlanets:blueDiamondShovel, Blue Diamond Shovel
ExtraPlanets:blueDiamondSword, Blue Diamond Sword
ExtraPlanets:redDiamondPickaxe, Red Diamond Pickaxe
ExtraPlanets:redDiamondAxe, Red Diamond Axe
ExtraPlanets:redDiamondHoe, Red Diamond Hoe
ExtraPlanets:redDiamondShovel, Red Diamond Shovel
ExtraPlanets:redDiamondSword, Red Diamond Sword
ExtraPlanets:purpleDiamondPickaxe, Purple Diamond Pickaxe
ExtraPlanets:purpleDiamondAxe, Purple Diamond Axe
ExtraPlanets:purpleDiamondHoe, Purple Diamond Hoe
ExtraPlanets:purpleDiamondShovel, Purple Diamond Shovel
ExtraPlanets:purpleDiamondSword, Purple Diamond Sword
ExtraPlanets:yellowDiamondPickaxe, Yellow Diamond Pickaxe
ExtraPlanets:yellowDiamondAxe, Yellow Diamond Axe
ExtraPlanets:yellowDiamondHoe, Yellow Diamond Hoe
ExtraPlanets:yellowDiamondShovel, Yellow Diamond Shovel
ExtraPlanets:yellowDiamondSword, Yellow Diamond Sword
ExtraPlanets:greenDiamondPickaxe, Green Diamond Pickaxe
ExtraPlanets:greenDiamondAxe, Green Diamond Axe
ExtraPlanets:greenDiamondHoe, Green Diamond Hoe
ExtraPlanets:greenDiamondShovel, Green Diamond Shovel
ExtraPlanets:greenDiamondSword, Green Diamond Sword
ExtraPlanets:mercuryHelmet, Mercury Helmet
ExtraPlanets:mercuryChest, Mercury Chestplate
ExtraPlanets:mercuryLegings, Mercury Leggings
ExtraPlanets:mercuryBoots, Mercury Boots
ExtraPlanets:carbonHelmet, Carbon Helmet
ExtraPlanets:carbonChest, Carbon Chestplate
ExtraPlanets:carbonLegings, Carbon Leggings
ExtraPlanets:carbonBoots, Carbon Boots
ExtraPlanets:uraniumHelmet, Uranium Helmet
ExtraPlanets:uraniumChest, Uranium Chestplate
ExtraPlanets:uraniumLegings, Uranium Leggings
ExtraPlanets:uraniumBoots, Uranium Boots
ExtraPlanets:palladiumHelmet, Palladium Helmet
ExtraPlanets:palladiumChest, Palladium Chestplate
ExtraPlanets:palladiumLegings, Palladium Leggings
ExtraPlanets:palladiumBoots, Palladium Boots
ExtraPlanets:redGemHelmet, Red Gem Helmet
ExtraPlanets:redGemChest, Red Gem Chestplate
ExtraPlanets:redGemLegings, Red Gem Leggings
ExtraPlanets:redGemBoots, Red Gem Boots
ExtraPlanets:magnesiumHelmet, Magnesium Helmet
ExtraPlanets:magnesiumChest, Magnesium Chestplate
ExtraPlanets:magnesiumLegings, Magnesium Leggings
ExtraPlanets:magnesiumBoots, Magnesium Boots
ExtraPlanets:crystalHelmet, Crystal Helmet
ExtraPlanets:crystalChest, Crystal Chestplate
ExtraPlanets:crystalLegings, Crystal Leggings
ExtraPlanets:crystalBoots, Crystal Boots
ExtraPlanets:whiteGemHelmet, White Gem Helmet
ExtraPlanets:whiteGemChest, White Gem Chestplate
ExtraPlanets:whiteGemLegings, White Gem Leggings
ExtraPlanets:whiteGemBoots, White Gem Boots
ExtraPlanets:zincHelmet, Zinc Helmet
ExtraPlanets:zincChest, Zinc Chestplate
ExtraPlanets:zincLegings, Zinc Leggings
ExtraPlanets:zincBoots, Zinc Boots
ExtraPlanets:blueGemHelmet, Blue Gem Helmet
ExtraPlanets:blueGemChest, Blue Gem Chestplate
ExtraPlanets:blueGemLegings, Blue Gem Leggings
ExtraPlanets:blueGemBoots, Blue Gem Boots
ExtraPlanets:tungstenHelmet, Tungsten Helmet
ExtraPlanets:tungstenChest, Tungsten Chestplate
ExtraPlanets:tungstenLegings, Tungsten Leggings
ExtraPlanets:tungstenBoots, Tungsten Boots
ExtraPlanets:blueDiamondHelmet, Blue Diamond Helmet
ExtraPlanets:blueDiamondChest, Blue Diamond Chestplate
ExtraPlanets:blueDiamondLegings, Blue Diamond Leggings
ExtraPlanets:blueDiamondBoots, Blue Diamond Boots
ExtraPlanets:redDiamondHelmet, Red Diamond Helmet
ExtraPlanets:redDiamondChest, Red Diamond Chestplate
ExtraPlanets:redDiamondLegings, Red Diamond Leggings
ExtraPlanets:redDiamondBoots, Red Diamond Boots
ExtraPlanets:purpleDiamondHelmet, Purple Diamond Helmet
ExtraPlanets:purpleDiamondChest, Purple Diamond Chestplate
ExtraPlanets:purpleDiamondLegings, Purple Diamond Leggings
ExtraPlanets:purpleDiamondBoots, Purple Diamond Boots
ExtraPlanets:yellowDiamondHelmet, Yellow Diamond Helmet
ExtraPlanets:yellowDiamondChest, Yellow Diamond Chestplate
ExtraPlanets:yellowDiamondLegings, Yellow Diamond Leggings
ExtraPlanets:yellowDiamondBoots, Yellow Diamond Boots
ExtraPlanets:greenDiamondHelmet, Green Diamond Helmet
ExtraPlanets:greenDiamondChest, Green Diamond Chestplate
ExtraPlanets:greenDiamondLegings, Green Diamond Leggings
ExtraPlanets:greenDiamondBoots, Green Diamond Boots
ExtraPlanets:mercuryBattery, Mercury Battery
ExtraPlanets:compressedMercury:0, Compressed Mercury
ExtraPlanets:ingotMercury:0, Mercury Ingot
ExtraPlanets:itemTier4Rocket:0, Tier 4 Rocket
ExtraPlanets:itemTier4Rocket:1, Tier 4 Rocket
ExtraPlanets:itemTier4Rocket:2, Tier 4 Rocket
ExtraPlanets:itemTier4Rocket:3, Tier 4 Rocket
ExtraPlanets:itemTier4Rocket:4, Tier 4 Rocket
ExtraPlanets:schematicTier4, NASA Workbench Schematic
ExtraPlanets:noseConeTier4:0, Tier 4 Nose Cone
ExtraPlanets:tier4Items:0, Tier 4 Rocket Engine
ExtraPlanets:tier4Items:1, Tier 4 Booster
ExtraPlanets:tier4Items:2, Tier 4 Rocket Fins
ExtraPlanets:tier4Items:3, Heavy-Duty Plate
ExtraPlanets:tier4Items:4, Compressed Carbon
ExtraPlanets:tier4Items:5, Carbon Ingot
ExtraPlanets:tier4Items:6, Ash
ExtraPlanets:tier4Items:7, Ash Shard
ExtraPlanets:tier4Items:8, Sledge Hammer
ExtraPlanets:tier4Items:9, Grinding Wheel
ExtraPlanets:tier4Items:10, Volcanic Shard
ExtraPlanets:tier4Items:11, Volcanic Ingot
ExtraPlanets:T4key:0, Tier 4 Dungeon Key
ExtraPlanets:ingotUranium:0, Uranium Ingot
ExtraPlanets:itemTier5Rocket:0, Tier 5 Rocket
ExtraPlanets:itemTier5Rocket:1, Tier 5 Rocket
ExtraPlanets:itemTier5Rocket:2, Tier 5 Rocket
ExtraPlanets:itemTier5Rocket:3, Tier 5 Rocket
ExtraPlanets:itemTier5Rocket:4, Tier 5 Rocket
ExtraPlanets:schematicTier5, NASA Workbench Schematic
ExtraPlanets:noseConeTier5:0, Tier 5 Nose Cone
ExtraPlanets:tier5Items:0, Tier 5 Rocket Engine
ExtraPlanets:tier5Items:1, Tier 5 Booster
ExtraPlanets:tier5Items:2, Tier 5 Rocket Fins
ExtraPlanets:tier5Items:3, Heavy-Duty Plate
ExtraPlanets:tier5Items:4, Compressed Palladium
ExtraPlanets:tier5Items:5, Palladium Ingot
ExtraPlanets:tier5Items:6, Compressed Nickel
ExtraPlanets:tier5Items:7, Nickel Ingot
ExtraPlanets:tier5Items:8, Red Gem
ExtraPlanets:T5key:0, Tier 5 Dungeon Key
ExtraPlanets:nickelBattery, Nickel Battery
ExtraPlanets:itemTier6Rocket:0, Tier 6 Rocket
ExtraPlanets:itemTier6Rocket:1, Tier 6 Rocket
ExtraPlanets:itemTier6Rocket:2, Tier 6 Rocket
ExtraPlanets:itemTier6Rocket:3, Tier 6 Rocket
ExtraPlanets:itemTier6Rocket:4, Tier 6 Rocket
ExtraPlanets:schematicTier6, NASA Workbench Schematic
ExtraPlanets:noseConeTier6:0, Tier 6 Nose Cone
ExtraPlanets:tier6Items:0, Tier 6 Rocket Engine
ExtraPlanets:tier6Items:1, Tier 6 Booster
ExtraPlanets:tier6Items:2, Tier 6 Rocket Fins
ExtraPlanets:tier6Items:3, Heavy-Duty Plate
ExtraPlanets:tier6Items:4, Compressed Magnesium
ExtraPlanets:tier6Items:5, Magnesium Ingot
ExtraPlanets:tier6Items:6, Magnesium Shard
ExtraPlanets:T6key:0, Tier 6 Dungeon Key
ExtraPlanets:itemTier7Rocket:0, Tier 7 Rocket
ExtraPlanets:itemTier7Rocket:1, Tier 7 Rocket
ExtraPlanets:itemTier7Rocket:2, Tier 7 Rocket
ExtraPlanets:itemTier7Rocket:3, Tier 7 Rocket
ExtraPlanets:itemTier7Rocket:4, Tier 7 Rocket
ExtraPlanets:schematicTier7, NASA Workbench Schematic
ExtraPlanets:noseConeTier7:0, Tier 7 Nose Cone
ExtraPlanets:tier7Items:0, Tier 7 Rocket Engine
ExtraPlanets:tier7Items:1, Tier 7 Booster
ExtraPlanets:tier7Items:2, Tier 7 Rocket Fins
ExtraPlanets:tier7Items:3, Heavy-Duty Plate
ExtraPlanets:tier7Items:4, Compressed Crystal
ExtraPlanets:tier7Items:5, Crystal Ingot
ExtraPlanets:tier7Items:6, Compressed Reinforced Crystal
ExtraPlanets:tier7Items:7, White Gem
ExtraPlanets:T7key:0, Tier 7 Dungeon Key
ExtraPlanets:itemTier8Rocket:0, Tier 8 Rocket
ExtraPlanets:itemTier8Rocket:1, Tier 8 Rocket
ExtraPlanets:itemTier8Rocket:2, Tier 8 Rocket
ExtraPlanets:itemTier8Rocket:3, Tier 8 Rocket
ExtraPlanets:itemTier8Rocket:4, Tier 8 Rocket
ExtraPlanets:schematicTier8, NASA Workbench Schematic
ExtraPlanets:noseConeTier8:0, Tier 8 Nose Cone
ExtraPlanets:tier8Items:0, Tier 8 Rocket Engine
ExtraPlanets:tier8Items:1, Tier 8 Booster
ExtraPlanets:tier8Items:2, Tier 8 Rocket Fins
ExtraPlanets:tier8Items:3, Heavy-Duty Plate
ExtraPlanets:tier8Items:4, Compressed Zinc
ExtraPlanets:tier8Items:5, Zinc Ingot
ExtraPlanets:tier8Items:6, Blue Gem
ExtraPlanets:T8key:0, Tier 8 Dungeon Key
ExtraPlanets:zincBattery, Zinc Battery
ExtraPlanets:itemTier9Rocket:0, Tier 9 Rocket
ExtraPlanets:itemTier9Rocket:1, Tier 9 Rocket
ExtraPlanets:itemTier9Rocket:2, Tier 9 Rocket
ExtraPlanets:itemTier9Rocket:3, Tier 9 Rocket
ExtraPlanets:itemTier9Rocket:4, Tier 9 Rocket
ExtraPlanets:schematicTier9, NASA Workbench Schematic
ExtraPlanets:noseConeTier9:0, Tier 9 Nose Cone
ExtraPlanets:tier9Items:0, Tier 9 Rocket Engine
ExtraPlanets:tier9Items:1, Tier 9 Booster
ExtraPlanets:tier9Items:2, Tier 9 Rocket Fins
ExtraPlanets:tier9Items:3, Heavy-Duty Plate
ExtraPlanets:tier9Items:4, Compressed Tungsten
ExtraPlanets:tier9Items:5, Tungsten Ingot
ExtraPlanets:T9key:0, Tier 9 Dungeon Key
ExtraPlanets:itemTier10Rocket:0, Tier 10 Rocket
ExtraPlanets:itemTier10Rocket:1, Tier 10 Rocket
ExtraPlanets:itemTier10Rocket:2, Tier 10 Rocket
ExtraPlanets:itemTier10Rocket:3, Tier 10 Rocket
ExtraPlanets:itemTier10Rocket:4, Tier 10 Rocket
ExtraPlanets:schematicTier10, NASA Workbench Schematic
ExtraPlanets:noseConeTier10:0, Tier 10 Nose Cone
ExtraPlanets:T10key:0, Tier 10 Dungeon Key
ExtraPlanets:tier10Items:0, Tier 10 Rocket Engine
ExtraPlanets:tier10Items:1, Tier 10 Booster
ExtraPlanets:tier10Items:2, Tier 10 Rocket Fins
ExtraPlanets:tier10Items:3, Heavy-Duty Plate
ExtraPlanets:tier10Items:4, Compressed Dark Iron
ExtraPlanets:tier10Items:5, Dark Iron Ingot
ExtraPlanets:tier11Items:0, Blue Diamond
ExtraPlanets:tier11Items:1, Red Diamond
ExtraPlanets:tier11Items:2, Purple Diamond
ExtraPlanets:tier11Items:3, Yellow Diamond
ExtraPlanets:tier11Items:4, Green Diamond
ExtraPlanets:tier11Items:5, Blue Sticks
ExtraPlanets:tier11Items:6, Red Sticks
ExtraPlanets:tier11Items:7, Purple Sticks
ExtraPlanets:tier11Items:8, Yellow Sticks
ExtraPlanets:tier11Items:9, Green Sticks
ExtraPlanets:tier11Items:10, Brown Sticks
ExtraPlanets:tier11Items:11, Platinum Ingot
ExtraPlanets:tier11Items:12, Compressed Platinum
ExtraPlanets:cannedFood:0, Can of Food
ExtraPlanets:cannedFood:1, Can of Food
ExtraPlanets:cannedFood:2, Can of Food
ExtraPlanets:cannedFood:3, Can of Food
ExtraPlanets:cannedFood:4, Can of Food
ExtraPlanets:diamondApple:0, Diamond Apple
ExtraPlanets:diamondApple:1, Diamond Apple
ExtraPlanets:ironApple:0, Iron Apple
ExtraPlanets:ironApple:1, Iron Apple
ExtraPlanets:item.thermalCloth:0, Tier 2 Thermal Cloth
ExtraPlanets:item.thermalCloth:1, Tier 3 Thermal Cloth
ExtraPlanets:item.thermalCloth:2, Tier 4 Thermal Cloth
ExtraPlanets:item.tier2ThermalPadding:0, Tier 2 Thermal Padding Helm
ExtraPlanets:item.tier2ThermalPadding:1, Tier 2 Thermal Padding Chestpiece
ExtraPlanets:item.tier2ThermalPadding:2, Tier 2 Thermal Padding Leggings
ExtraPlanets:item.tier2ThermalPadding:3, Tier 2 Thermal Padding Boots
ExtraPlanets:item.tier3ThermalPadding:0, Tier 3 Thermal Padding Helm
ExtraPlanets:item.tier3ThermalPadding:1, Tier 3 Thermal Padding Chestpiece
ExtraPlanets:item.tier3ThermalPadding:2, Tier 3 Thermal Padding Leggings
ExtraPlanets:item.tier3ThermalPadding:3, Tier 3 Thermal Padding Boots
ExtraPlanets:item.tier4ThermalPadding:0, Tier 4 Thermal Padding Helm
ExtraPlanets:item.tier4ThermalPadding:1, Tier 4 Thermal Padding Chestpiece
ExtraPlanets:item.tier4ThermalPadding:2, Tier 4 Thermal Padding Leggings
ExtraPlanets:item.tier4ThermalPadding:3, Tier 4 Thermal Padding Boots
ExtraPlanets:item.advancedBattery, Advanced Battery
ExtraPlanets:item.ultimateBattery, Ultimate Battery
ExtraPlanets:item.marsRover, Mars Rover
ExtraPlanets:item.venusRover, Venus Rover
ExtraPlanets:item.electricParts:0, Tier 1 Battery
ExtraPlanets:item.electricParts:1, Tier 2 Battery
ExtraPlanets:item.electricParts:2, Tier 1 Wheel
ExtraPlanets:item.electricParts:3, Tier 2 Wheel
ExtraPlanets:item.schematicMarsRover, NASA Workbench Schematic
ExtraPlanets:item.schematicVenusRover, NASA Workbench Schematic
ExtraPlanets:item.wafer:0, Diamond Wafer
ExtraPlanets:item.wafer:1, Carbon Wafer
ExtraPlanets:item.wafer:2, Titanium Wafer
ExtraPlanets:item.wafer:3, Red Gem Wafer
ExtraPlanets:item.wafer:4, Blue Gem Wafer
ExtraPlanets:item.wafer:5, White Gem Wafer
ExtraPlanets:item.ingotLead:0, Lead Ingot
ExtraPlanets:item.tier1_kit:0, Tier 1 Full Kit
ExtraPlanets:item.tier1_kit:1, Tier 1 Basic Setup Kit
ExtraPlanets:item.tier1_kit:2, Tier 1 Full Kit without Oxygen
ExtraPlanets:item.tier1_kit:3, Tier 1 Full Kit without Thermal Protection
ExtraPlanets:item.tier1_kit:4, Tier 1 Oxygen Kit
ExtraPlanets:item.tier1_kit:5, Tier 1 Protection Kit
ExtraPlanets:item.tier2_kit:0, Tier 2 Full Kit
ExtraPlanets:item.tier2_kit:1, Tier 2 Basic Setup Kit
ExtraPlanets:item.tier2_kit:2, Tier 2 Full Kit without Oxygen
ExtraPlanets:item.tier2_kit:3, Tier 2 Full Kit without Thermal Protection
ExtraPlanets:item.tier2_kit:4, Tier 2 Oxygen Kit
ExtraPlanets:item.tier2_kit:5, Tier 2 Protection Kit
ExtraPlanets:item.tier3_kit:0, Tier 3 Full Kit
ExtraPlanets:item.tier3_kit:1, Tier 3 Basic Setup Kit
ExtraPlanets:item.tier3_kit:2, Tier 3 Full Kit without Oxygen
ExtraPlanets:item.tier3_kit:3, Tier 3 Full Kit without Thermal Protection
ExtraPlanets:item.tier3_kit:4, Tier 3 Oxygen Kit
ExtraPlanets:item.tier3_kit:5, Tier 3 Protection Kit
ExtraPlanets:item.tier4_kit:0, Tier 4 Full Kit
ExtraPlanets:item.tier4_kit:1, Tier 4 Basic Setup Kit
ExtraPlanets:item.tier4_kit:2, Tier 4 Full Kit without Oxygen
ExtraPlanets:item.tier4_kit:3, Tier 4 Full Kit without Thermal Protection
ExtraPlanets:item.tier4_kit:4, Tier 4 Oxygen Kit
ExtraPlanets:item.tier4_kit:5, Tier 4 Protection Kit
ExtraPlanets:bucket_nitrogen, Nitrogen Bucket
ExtraPlanets:bucket_frozen_water, Frozen Water Bucket
ExtraPlanets:bucket_glowstone, Glowstone Bucket
ExtraPlanets:bucket_magma, Magma Bucket
ExtraPlanets:bucket_salt, Liquid Crystallized Water
ExtraPlanets:bucket_nitrogen_ice, Liquid Nitrogen Ice Bucket
ExtraPlanets:bucket_methane, Liquid Methane Bucket
ExtraPlanets:bucket_infected_water, Infected Water Bucket
ExtraPlanets:bucket_liquid_hydrocarbon, Liquid Hydrocarbon Bucket
ExtraPlanets:bucket_liquid_chocolate, Liquid Chocolate Bucket
ExtraPlanets:bucket_liquid_caramel, Liquid Caramel Bucket
Forestry:fertilizerBio, Compost
Forestry:fertilizerCompound, Fertilizer
Forestry:apatite, Apatite
Forestry:researchNote, %s's Notes
Forestry:ingotCopper, Copper Ingot
Forestry:ingotTin, Tin Ingot
Forestry:ingotBronze, Bronze Ingot
Forestry:wrench, Wrench
Forestry:pipette, Pipette
Forestry:sturdyMachine, Sturdy Casing
Forestry:hardenedMachine, Hardened Casing
Forestry:impregnatedCasing, Impregnated Casing
Forestry:craftingMaterial:0, Pulsating Dust
Forestry:craftingMaterial:1, Pulsating Mesh
Forestry:craftingMaterial:2, Silk Wisp
Forestry:craftingMaterial:3, Woven Silk
Forestry:craftingMaterial:4, Dissipation Charge
Forestry:craftingMaterial:5, Ice Shard
Forestry:craftingMaterial:6, Scented Paneling
Forestry:naturalistHelmet, Spectacles
Forestry:peat, Peat
Forestry:ash, Ash
Forestry:bituminousPeat, Bituminous Peat
Forestry:gearBronze, Bronze Gear
Forestry:gearCopper, Copper Gear
Forestry:gearTin, Tin Gear
Forestry:chipsets:0, Basic Circuit Board
Forestry:chipsets:1, Enhanced Circuit Board
Forestry:chipsets:2, Refined Circuit Board
Forestry:chipsets:3, Intricate Circuit Board
Forestry:solderingIron, Soldering Iron
Forestry:carton, Carton
Forestry:oakStick, Impregnated Stick
Forestry:woodPulp, Wood Pulp
Forestry:brokenBronzePickaxe, Broken Pickaxe
Forestry:brokenBronzeShovel, Broken Shovel
Forestry:bronzePickaxe, Survivalist's Pickaxe
Forestry:bronzeShovel, Survivalist's Shovel
Forestry:kitShovel, Shovel Kit
Forestry:kitPickaxe, Pickaxe Kit
Forestry:mouldyWheat, Mouldy Wheat
Forestry:decayingWheat, Decaying Wheat
Forestry:mulch, Mulch
Forestry:iodineCapsule, Iodine Capsule
Forestry:phosphor, Phosphor
Forestry:beeswax, Beeswax
Forestry:refractoryWax, Refractory Wax
Forestry:fruits:0, Cherry
Forestry:fruits:1, Walnut
Forestry:fruits:2, Chestnut
Forestry:fruits:3, Lemon
Forestry:fruits:4, Plum
Forestry:fruits:5, Date
Forestry:fruits:6, Papaya
Forestry:canEmpty, Can
Forestry:waxCapsule, Wax Capsule
Forestry:refractoryEmpty, Refractory Capsule
Forestry:canEthanol, Ethanol Can
Forestry:waxCapsuleEthanol, Ethanol Capsule
Forestry:refractoryEthanol, Ethanol Capsule
Forestry:bucketEthanol, Ethanol Bucket
Forestry:canBiomass, Biomass Can
Forestry:waxCapsuleBiomass, Biomass Capsule
Forestry:refractoryBiomass, Biomass Capsule
Forestry:bucketBiomass, Biomass Bucket
Forestry:bucketGlass, Molten Glass Bucket
Forestry:canHoney, Honey Can
Forestry:waxCapsuleHoney, Honey Capsule
Forestry:refractoryHoney, Honey Capsule
Forestry:bucketHoney, Honey Bucket
Forestry:canIce, Ice Can
Forestry:waxCapsuleIce, Ice Capsule
Forestry:refractoryIce, Ice Capsule
Forestry:bucketIce, Crushed Ice Bucket
Forestry:canJuice, Juice Can
Forestry:waxCapsuleJuice, Juice Capsule
Forestry:refractoryJuice, Juice Capsule
Forestry:bucketJuice, Juice Bucket
Forestry:canSeedOil, Seed Oil Can
Forestry:waxCapsuleSeedOil, Seed Oil Capsule
Forestry:refractorySeedOil, Seed Oil Capsule
Forestry:bucketSeedOil, Seed Oil Bucket
Forestry:canShortMead, Short Mead Can
Forestry:waxCapsuleShortMead, Short Mead Capsule
Forestry:refractoryShortMead, Short Mead Capsule
Forestry:bucketShortMead, Short Mead Bucket
Forestry:canMead, Mead Can
Forestry:waxCapsuleMead, Mead Capsule
Forestry:refractoryMead, Mead Capsule
Forestry:bucketMead, Mead Bucket
Forestry:canWater, Water Can
Forestry:waxCapsuleWater, Water Capsule
Forestry:refractoryWater, Water Capsule
Forestry:canLava, Lava Can
Forestry:refractoryLava, Lava Capsule
Forestry:canFuel, Fuel Can
Forestry:waxCapsuleFuel, Fuel Capsule
Forestry:refractoryFuel, Fuel Capsule
Forestry:canOil, Oil Can
Forestry:waxCapsuleOil, Oil Capsule
Forestry:refractoryOil, Oil Capsule
Forestry:beealyzer, Beealyzer
Forestry:habitatLocator, Habitat Locator
Forestry:imprinter, Imprinter
Forestry:cart.beehouse:0, Minecart with Bee House
Forestry:cart.beehouse:1, Minecart with Apiary
Forestry:frameUntreated, Untreated Frame
Forestry:frameImpregnated, Impregnated Frame
Forestry:frameProven, Proven Frame
Forestry:honeyDrop:0, Honey Drop
Forestry:pollen:0, Pollen Cluster
Forestry:pollen:1, Crystalline Pollen Cluster
Forestry:propolis:0, Propolis
Forestry:propolis:1, Sticky Propolis
Forestry:propolis:3, Silky Propolis
Forestry:honeydew, Honeydew
Forestry:royalJelly, Royal Jelly
Forestry:waxCast, Wax Cast
Forestry:beeCombs:0, Honey Comb
Forestry:beeCombs:2, Simmering Comb
Forestry:beeCombs:3, Stringy Comb
Forestry:beeCombs:4, Frozen Comb
Forestry:beeCombs:5, Dripping Comb
Forestry:beeCombs:6, Silky Comb
Forestry:beeCombs:7, Parched Comb
Forestry:beeCombs:15, Mossy Comb
Forestry:beeCombs:16, Mellow Comb
Forestry:apiaristHelmet, Apiarist's Hat
Forestry:apiaristChest, Apiarist's Shirt
Forestry:apiaristLegs, Apiarist's Pants
Forestry:apiaristBoots, Apiarist's Shoes
Forestry:scoop, Scoop
Forestry:treealyzer, Treealyzer
Forestry:grafter, Grafter
Forestry:grafterProven, Proven Grafter
Forestry:honeyedSlice, Honeyed Slice
Forestry:beverage, item.for.beverage.name
Forestry:ambrosia, Ambrosia
Forestry:honeyPot, Honey Pot
Forestry:infuser, Infuser
Forestry:flutterlyzer, Flutterlyzer
GraviSuite:graviChestPlate, GraviChestPlate
GraviSuite:advNanoChestPlate, Advanced NanoChestPlate
GraviSuite:ultimateLappack, Ultimate Lappack
GraviSuite:advLappack, Advanced Lappack
GraviSuite:advJetpack, Advanced Electric Jetpack
GraviSuite:vajra, Vajra
GraviSuite:graviTool, GraviTool
GraviSuite:advDDrill, Advanced Diamond Drill
GraviSuite:advChainsaw, Advanced Chainsaw
GraviSuite:relocator, Relocator
GraviSuite:sonicLauncher, item.sonicLauncher.name
GraviSuite:itemSimpleItem:0, itemSuperConductorCover.name
GraviSuite:itemSimpleItem:1, itemSuperConductor.name
GraviSuite:itemSimpleItem:2, itemCoolingCore.name
GraviSuite:itemSimpleItem:3, itemGravitationEngine.name
GraviSuite:itemSimpleItem:4, itemMagnetron.name
GraviSuite:itemSimpleItem:5, itemVajraCore.name
GraviSuite:itemSimpleItem:6, itemEngineBoost.name
IronChest:ironGoldUpgrade, Iron to Gold Chest Upgrade
IronChest:goldDiamondUpgrade, Gold to Diamond Chest Upgrade
IronChest:copperSilverUpgrade, Copper to Silver Chest Upgrade
IronChest:silverGoldUpgrade, Silver to Gold Chest Upgrade
IronChest:copperIronUpgrade, Copper to Iron Chest Upgrade
IronChest:diamondCrystalUpgrade, Diamond to Crystal Chest Upgrade
IronChest:woodIronUpgrade, Wood to Iron Chest Upgrade
IronChest:woodCopperUpgrade, Wood to Copper Chest Upgrade
IronChest:diamondObsidianUpgrade, Diamond to Obsidian Chest Upgrade
malisisdoors:item.door_acacia, Acacia Door
malisisdoors:item.door_birch, Birch Door
malisisdoors:item.door_dark_oak, Dark Oak Door
malisisdoors:item.door_jungle, Jungle Door
malisisdoors:item.door_spruce, Spruce Door
malisisdoors:item.wood_sliding_door, Wooden Glass Door
malisisdoors:item.iron_sliding_door, Iron Glass Door
malisisdoors:item.jail_door, Jail Door
malisisdoors:item.laboratory_door, Laboratory Door
malisisdoors:item.factory_door, Factory Door
malisisdoors:item.shoji_door, Shoji Door
malisisdoors:item.curtain_black, Black Curtain
malisisdoors:item.curtain_red, Red Curtain
malisisdoors:item.curtain_green, Green Curtain
malisisdoors:item.curtain_brown, Brown Curtain
malisisdoors:item.curtain_blue, Blue Curtain
malisisdoors:item.curtain_purple, Purple Curtain
malisisdoors:item.curtain_cyan, Cyan Curtain
malisisdoors:item.curtain_silver, SilverCurtain
malisisdoors:item.curtain_gray, Gray Curtain
malisisdoors:item.curtain_pink, Pink Curtain
malisisdoors:item.curtain_lime, Lime Curtain
malisisdoors:item.curtain_yellow, Yellow Curtain
malisisdoors:item.curtain_light_blue, Light Blue Curtain
malisisdoors:item.curtain_magenta, Magenta Curtain
